date,category,amount,customer_id
2023-07-31,software_expense,-3139.07,
2023-07-31,subscription_revenue,1224.79,acme_corp
2023-07-31,subscription_revenue,342.69,amplitude_inc
2023-07-31,subscription_revenue,387.4,bigcorp_inc
2023-07-31,subscription_revenue,143.65,company_c
2023-07-31,subscription_revenue,351.19,contentsquare
2023-07-31,subscription_revenue,353.44,datadog_startup
2023-07-31,subscription_revenue,118.37,founders_f
2023-07-31,subscription_revenue,331.65,heap_analytics
2023-07-31,subscription_revenue,318.77,hotjar_llc
2023-07-31,subscription_revenue,320.94,hubspot_startup
2023-07-31,subscription_revenue,315.82,linear_co
2023-07-31,subscription_revenue,1377.86,microsoft_co
2023-07-31,subscription_revenue,293.06,mixpanel_startup
2023-07-31,subscription_revenue,290.68,mouseflow_co
2023-07-31,subscription_revenue,316.85,notion_inc
2023-07-31,subscription_revenue,328.7,pendo_io
2023-07-31,subscription_revenue,347.24,planetscale_inc
2023-07-31,subscription_revenue,376.04,posthog_llc
2023-07-31,subscription_revenue,374.47,segment_co
2023-07-31,subscription_revenue,356.57,supabase_llc
2023-07-31,subscription_revenue,429.59,techco_llc
2023-07-31,subscription_revenue,123.11,techstart_e
2023-07-31,subscription_revenue,107.49,venture_d
2023-07-31,subscription_revenue,385.39,vercel_co
2023-08-07,cogs,-2564.56,
2023-08-07,marketing_expense,-6252.38,
2023-08-07,office_rent,-5200,
2023-08-07,salary_expense,-45603.83,
2023-08-07,software_expense,-3154.0,
2023-08-07,subscription_revenue,1241.95,acme_corp
2023-08-07,subscription_revenue,333.06,amplitude_inc
2023-08-07,subscription_revenue,389.89,bigcorp_inc
2023-08-07,subscription_revenue,148.04,builders_g
2023-08-07,subscription_revenue,143.69,company_c
2023-08-07,subscription_revenue,340.89,contentsquare
2023-08-07,subscription_revenue,360.53,datadog_startup
2023-08-07,subscription_revenue,120.58,founders_f
2023-08-07,subscription_revenue,340.93,heap_analytics
2023-08-07,subscription_revenue,314.77,hotjar_llc
2023-08-07,subscription_revenue,323.11,hubspot_startup
2023-08-07,subscription_revenue,316.4,linear_co
2023-08-07,subscription_revenue,1375.02,microsoft_co
2023-08-07,subscription_revenue,301.12,mixpanel_startup
2023-08-07,subscription_revenue,291.33,mouseflow_co
2023-08-07,subscription_revenue,327.18,notion_inc
2023-08-07,subscription_revenue,323.92,pendo_io
2023-08-07,subscription_revenue,343.37,planetscale_inc
2023-08-07,subscription_revenue,374.41,posthog_llc
2023-08-07,subscription_revenue,374.81,segment_co
2023-08-07,subscription_revenue,356.7,supabase_llc
2023-08-07,subscription_revenue,429.63,techco_llc
2023-08-07,subscription_revenue,120.72,techstart_e
2023-08-07,subscription_revenue,104.82,venture_d
2023-08-07,subscription_revenue,377.19,vercel_co
2023-08-07,travel_expense,-690.25,
2023-08-14,cogs,-2511.06,
2023-08-14,marketing_expense,-5681.04,
2023-08-14,office_rent,-5200,
2023-08-14,salary_expense,-44715.3,
2023-08-14,software_expense,-3117.33,
2023-08-14,subscription_revenue,1258.72,acme_corp
2023-08-14,subscription_revenue,333.44,amplitude_inc
2023-08-14,subscription_revenue,388.3,bigcorp_inc
2023-08-14,subscription_revenue,148.77,builders_g
2023-08-14,subscription_revenue,144.7,company_c
2023-08-14,subscription_revenue,345.63,contentsquare
2023-08-14,subscription_revenue,355.36,datadog_startup
2023-08-14,subscription_revenue,120.82,founders_f
2023-08-14,subscription_revenue,335.06,heap_analytics
2023-08-14,subscription_revenue,319.18,hotjar_llc
2023-08-14,subscription_revenue,312.55,hubspot_startup
2023-08-14,subscription_revenue,314.93,linear_co
2023-08-14,subscription_revenue,147.39,makers_h
2023-08-14,subscription_revenue,1339.34,microsoft_co
2023-08-14,subscription_revenue,299.87,mixpanel_startup
2023-08-14,subscription_revenue,287.7,mouseflow_co
2023-08-14,subscription_revenue,317.74,notion_inc
2023-08-14,subscription_revenue,326.95,pendo_io
2023-08-14,subscription_revenue,335.76,planetscale_inc
2023-08-14,subscription_revenue,372.77,posthog_llc
2023-08-14,subscription_revenue,377.23,segment_co
2023-08-14,subscription_revenue,347.71,supabase_llc
2023-08-14,subscription_revenue,426.12,techco_llc
2023-08-14,subscription_revenue,120.83,techstart_e
2023-08-14,subscription_revenue,108.84,venture_d
2023-08-14,subscription_revenue,380.1,vercel_co
2023-08-14,travel_expense,-331.81,
2023-08-21,cogs,-2553.57,
2023-08-21,marketing_expense,-6406.87,
2023-08-21,office_rent,-5200,
2023-08-21,salary_expense,-43644.42,
2023-08-21,software_expense,-3048.96,
2023-08-21,subscription_revenue,1235.25,acme_corp
2023-08-21,subscription_revenue,339.84,amplitude_inc
2023-08-21,subscription_revenue,385.43,bigcorp_inc
2023-08-21,subscription_revenue,149.5,builders_g
2023-08-21,subscription_revenue,144.32,company_c
2023-08-21,subscription_revenue,343.11,contentsquare
2023-08-21,subscription_revenue,359.67,datadog_startup
2023-08-21,subscription_revenue,159.96,doers_j
2023-08-21,subscription_revenue,120.77,founders_f
2023-08-21,subscription_revenue,334.36,heap_analytics
2023-08-21,subscription_revenue,318.74,hotjar_llc
2023-08-21,subscription_revenue,311.81,hubspot_startup
2023-08-21,subscription_revenue,317.23,linear_co
2023-08-21,subscription_revenue,147.05,makers_h
2023-08-21,subscription_revenue,1358.04,microsoft_co
2023-08-21,subscription_revenue,297.04,mixpanel_startup
2023-08-21,subscription_revenue,298.14,mouseflow_co
2023-08-21,subscription_revenue,328.25,notion_inc
2023-08-21,subscription_revenue,327.0,pendo_io
2023-08-21,subscription_revenue,342.94,planetscale_inc
2023-08-21,subscription_revenue,380.83,posthog_llc
2023-08-21,subscription_revenue,373.23,segment_co
2023-08-21,subscription_revenue,349.63,supabase_llc
2023-08-21,subscription_revenue,431.03,techco_llc
2023-08-21,subscription_revenue,123.03,techstart_e
2023-08-21,subscription_revenue,105.36,venture_d
2023-08-21,subscription_revenue,386.97,vercel_co
2023-08-21,travel_expense,-726.23,
2023-08-28,cogs,-2705.21,
2023-08-28,marketing_expense,-5686.0,
2023-08-28,office_rent,-5200,
2023-08-28,professional_services,-1336.97,
2023-08-28,salary_expense,-42793.24,
2023-08-28,software_expense,-3182.84,
2023-08-28,subscription_revenue,1227.54,acme_corp
2023-08-28,subscription_revenue,333.38,amplitude_inc
2023-08-28,subscription_revenue,389.15,bigcorp_inc
2023-08-28,subscription_revenue,152.0,builders_g
2023-08-28,subscription_revenue,143.38,company_c
2023-08-28,subscription_revenue,343.47,contentsquare
2023-08-28,subscription_revenue,358.47,datadog_startup
2023-08-28,subscription_revenue,156.23,doers_j
2023-08-28,subscription_revenue,120.66,founders_f
2023-08-28,subscription_revenue,336.73,heap_analytics
2023-08-28,subscription_revenue,313.91,hotjar_llc
2023-08-28,subscription_revenue,315.77,hubspot_startup
2023-08-28,subscription_revenue,108.67,innovate_k
2023-08-28,subscription_revenue,316.42,linear_co
2023-08-28,subscription_revenue,145.29,makers_h
2023-08-28,subscription_revenue,1344.61,microsoft_co
2023-08-28,subscription_revenue,296.21,mixpanel_startup
2023-08-28,subscription_revenue,294.87,mouseflow_co
2023-08-28,subscription_revenue,328.46,notion_inc
2023-08-28,subscription_revenue,326.75,pendo_io
2023-08-28,subscription_revenue,339.53,planetscale_inc
2023-08-28,subscription_revenue,379.31,posthog_llc
2023-08-28,subscription_revenue,304.63,replicate_ai
2023-08-28,subscription_revenue,369.07,segment_co
2023-08-28,subscription_revenue,355.51,supabase_llc
2023-08-28,subscription_revenue,438.85,techco_llc
2023-08-28,subscription_revenue,121.36,techstart_e
2023-08-28,subscription_revenue,105.08,venture_d
2023-08-28,subscription_revenue,388.66,vercel_co
2023-09-04,cogs,-2729.6,
2023-09-04,contractor_expense,-2149.78,
2023-09-04,marketing_expense,-5945.73,
2023-09-04,office_rent,-5200,
2023-09-04,salary_expense,-40674.95,
2023-09-04,software_expense,-3231.99,
2023-09-04,subscription_revenue,1267.45,acme_corp
2023-09-04,subscription_revenue,333.94,amplitude_inc
2023-09-04,subscription_revenue,397.11,bigcorp_inc
2023-09-04,subscription_revenue,151.01,builders_g
2023-09-04,subscription_revenue,145.17,company_c
2023-09-04,subscription_revenue,340.4,contentsquare
2023-09-04,subscription_revenue,359.66,datadog_startup
2023-09-04,subscription_revenue,160.81,doers_j
2023-09-04,subscription_revenue,116.65,founders_f
2023-09-04,subscription_revenue,330.27,heap_analytics
2023-09-04,subscription_revenue,311.39,hotjar_llc
2023-09-04,subscription_revenue,320.74,hubspot_startup
2023-09-04,subscription_revenue,109.78,innovate_k
2023-09-04,subscription_revenue,316.07,linear_co
2023-09-04,subscription_revenue,147.89,makers_h
2023-09-04,subscription_revenue,1356.15,microsoft_co
2023-09-04,subscription_revenue,294.84,mixpanel_startup
2023-09-04,subscription_revenue,293.21,mouseflow_co
2023-09-04,subscription_revenue,325.68,notion_inc
2023-09-04,subscription_revenue,319.57,pendo_io
2023-09-04,subscription_revenue,338.52,planetscale_inc
2023-09-04,subscription_revenue,374.57,posthog_llc
2023-09-04,subscription_revenue,313.77,replicate_ai
2023-09-04,subscription_revenue,131.75,scale_l
2023-09-04,subscription_revenue,368.02,segment_co
2023-09-04,subscription_revenue,359.16,supabase_llc
2023-09-04,subscription_revenue,437.47,techco_llc
2023-09-04,subscription_revenue,121.95,techstart_e
2023-09-04,subscription_revenue,106.45,venture_d
2023-09-04,subscription_revenue,380.86,vercel_co
2023-09-04,travel_expense,-351.68,
2023-09-11,cogs,-2738.08,
2023-09-11,marketing_expense,-6280.65,
2023-09-11,office_rent,-5200,
2023-09-11,salary_expense,-40387.67,
2023-09-11,software_expense,-3179.08,
2023-09-11,subscription_revenue,1244.44,acme_corp
2023-09-11,subscription_revenue,332.93,amplitude_inc
2023-09-11,subscription_revenue,392.49,bigcorp_inc
2023-09-11,subscription_revenue,148.8,builders_g
2023-09-11,subscription_revenue,142.71,company_c
2023-09-11,subscription_revenue,351.79,contentsquare
2023-09-11,subscription_revenue,358.5,datadog_startup
2023-09-11,subscription_revenue,158.49,doers_j
2023-09-11,subscription_revenue,119.43,founders_f
2023-09-11,subscription_revenue,108.05,grow_m
2023-09-11,subscription_revenue,338.7,heap_analytics
2023-09-11,subscription_revenue,322.44,hotjar_llc
2023-09-11,subscription_revenue,324.64,hubspot_startup
2023-09-11,subscription_revenue,111.56,innovate_k
2023-09-11,subscription_revenue,314.39,linear_co
2023-09-11,subscription_revenue,147.62,makers_h
2023-09-11,subscription_revenue,1338.84,microsoft_co
2023-09-11,subscription_revenue,295.24,mixpanel_startup
2023-09-11,subscription_revenue,333.88,modal_labs
2023-09-11,subscription_revenue,290.45,mouseflow_co
2023-09-11,subscription_revenue,324.6,notion_inc
2023-09-11,subscription_revenue,329.88,pendo_io
2023-09-11,subscription_revenue,342.79,planetscale_inc
2023-09-11,subscription_revenue,383.16,posthog_llc
2023-09-11,subscription_revenue,308.96,replicate_ai
2023-09-11,subscription_revenue,129.82,scale_l
2023-09-11,subscription_revenue,372.96,segment_co
2023-09-11,subscription_revenue,355.0,supabase_llc
2023-09-11,subscription_revenue,427.07,techco_llc
2023-09-11,subscription_revenue,121.16,techstart_e
2023-09-11,subscription_revenue,105.86,venture_d
2023-09-11,subscription_revenue,378.05,vercel_co
2023-09-11,travel_expense,-293.66,
2023-09-18,cogs,-2944.59,
2023-09-18,marketing_expense,-6347.91,
2023-09-18,office_rent,-5200,
2023-09-18,salary_expense,-38028.11,
2023-09-18,software_expense,-3248.14,
2023-09-18,subscription_revenue,1224.83,acme_corp
2023-09-18,subscription_revenue,332.28,amplitude_inc
2023-09-18,subscription_revenue,394.63,bigcorp_inc
2023-09-18,subscription_revenue,117.02,build_o
2023-09-18,subscription_revenue,147.79,builders_g
2023-09-18,subscription_revenue,147.65,company_c
2023-09-18,subscription_revenue,353.49,contentsquare
2023-09-18,subscription_revenue,363.47,datadog_startup
2023-09-18,subscription_revenue,160.86,doers_j
2023-09-18,subscription_revenue,117.35,founders_f
2023-09-18,subscription_revenue,105.48,grow_m
2023-09-18,subscription_revenue,341.07,heap_analytics
2023-09-18,subscription_revenue,312.34,hotjar_llc
2023-09-18,subscription_revenue,317.8,hubspot_startup
2023-09-18,subscription_revenue,110.43,innovate_k
2023-09-18,subscription_revenue,316.2,linear_co
2023-09-18,subscription_revenue,146.79,makers_h
2023-09-18,subscription_revenue,1357.66,microsoft_co
2023-09-18,subscription_revenue,303.23,mixpanel_startup
2023-09-18,subscription_revenue,330.45,modal_labs
2023-09-18,subscription_revenue,296.54,mouseflow_co
2023-09-18,subscription_revenue,324.35,notion_inc
2023-09-18,subscription_revenue,323.11,pendo_io
2023-09-18,subscription_revenue,345.68,planetscale_inc
2023-09-18,subscription_revenue,372.44,posthog_llc
2023-09-18,subscription_revenue,309.47,replicate_ai
2023-09-18,subscription_revenue,130.75,scale_l
2023-09-18,subscription_revenue,380.5,segment_co
2023-09-18,subscription_revenue,348.94,supabase_llc
2023-09-18,subscription_revenue,426.02,techco_llc
2023-09-18,subscription_revenue,122.37,techstart_e
2023-09-18,subscription_revenue,108.28,venture_d
2023-09-18,subscription_revenue,382.17,vercel_co
2023-09-25,cogs,-2978.53,
2023-09-25,marketing_expense,-5913.78,
2023-09-25,office_rent,-5200,
2023-09-25,salary_expense,-37420.47,
2023-09-25,software_expense,-3163.62,
2023-09-25,subscription_revenue,1223.87,acme_corp
2023-09-25,subscription_revenue,338.69,amplitude_inc
2023-09-25,subscription_revenue,397.55,bigcorp_inc
2023-09-25,subscription_revenue,117.75,build_o
2023-09-25,subscription_revenue,152.74,builders_g
2023-09-25,subscription_revenue,146.34,company_c
2023-09-25,subscription_revenue,350.73,contentsquare
2023-09-25,subscription_revenue,357.85,datadog_startup
2023-09-25,subscription_revenue,161.77,doers_j
2023-09-25,subscription_revenue,121.65,founders_f
2023-09-25,subscription_revenue,107.94,grow_m
2023-09-25,subscription_revenue,338.7,heap_analytics
2023-09-25,subscription_revenue,323.13,hotjar_llc
2023-09-25,subscription_revenue,322.18,hubspot_startup
2023-09-25,subscription_revenue,112.2,innovate_k
2023-09-25,subscription_revenue,313.72,linear_co
2023-09-25,subscription_revenue,143.81,makers_h
2023-09-25,subscription_revenue,1392.14,microsoft_co
2023-09-25,subscription_revenue,296.79,mixpanel_startup
2023-09-25,subscription_revenue,325.65,modal_labs
2023-09-25,subscription_revenue,289.72,mouseflow_co
2023-09-25,subscription_revenue,325.87,notion_inc
2023-09-25,subscription_revenue,321.9,pendo_io
2023-09-25,subscription_revenue,136.47,pivot_p
2023-09-25,subscription_revenue,340.87,planetscale_inc
2023-09-25,subscription_revenue,383.46,posthog_llc
2023-09-25,subscription_revenue,312.08,replicate_ai
2023-09-25,subscription_revenue,129.97,scale_l
2023-09-25,subscription_revenue,378.12,segment_co
2023-09-25,subscription_revenue,359.84,supabase_llc
2023-09-25,subscription_revenue,433.92,techco_llc
2023-09-25,subscription_revenue,121.14,techstart_e
2023-09-25,subscription_revenue,107.18,venture_d
2023-09-25,subscription_revenue,390.58,vercel_co
2023-09-25,tax_payment,-6000,
2023-09-25,travel_expense,-321.12,
2023-10-02,cogs,-3120.18,
2023-10-02,marketing_expense,-5964.85,
2023-10-02,office_rent,-5200,
2023-10-02,salary_expense,-37894.6,
2023-10-02,software_expense,-3157.03,
2023-10-02,subscription_revenue,1228.22,acme_corp
2023-10-02,subscription_revenue,340.98,amplitude_inc
2023-10-02,subscription_revenue,396.52,bigcorp_inc
2023-10-02,subscription_revenue,117.75,build_o
2023-10-02,subscription_revenue,149.15,builders_g
2023-10-02,subscription_revenue,143.93,company_c
2023-10-02,subscription_revenue,343.83,contentsquare
2023-10-02,subscription_revenue,363.58,datadog_startup
2023-10-02,subscription_revenue,156.39,doers_j
2023-10-02,subscription_revenue,118.43,founders_f
2023-10-02,subscription_revenue,107.06,grow_m
2023-10-02,subscription_revenue,340.63,heap_analytics
2023-10-02,subscription_revenue,322.1,hotjar_llc
2023-10-02,subscription_revenue,314.33,hubspot_startup
2023-10-02,subscription_revenue,109.89,innovate_k
2023-10-02,subscription_revenue,107.61,iterate_q
2023-10-02,subscription_revenue,313.26,linear_co
2023-10-02,subscription_revenue,145.71,makers_h
2023-10-02,subscription_revenue,1354.16,microsoft_co
2023-10-02,subscription_revenue,298.4,mixpanel_startup
2023-10-02,subscription_revenue,327.03,modal_labs
2023-10-02,subscription_revenue,298.47,mouseflow_co
2023-10-02,subscription_revenue,329.28,notion_inc
2023-10-02,subscription_revenue,887.68,oracle_startup
2023-10-02,subscription_revenue,327.96,pendo_io
2023-10-02,subscription_revenue,134.91,pivot_p
2023-10-02,subscription_revenue,343.64,planetscale_inc
2023-10-02,subscription_revenue,383.24,posthog_llc
2023-10-02,subscription_revenue,312.86,replicate_ai
2023-10-02,subscription_revenue,129.59,scale_l
2023-10-02,subscription_revenue,381.72,segment_co
2023-10-02,subscription_revenue,360.28,supabase_llc
2023-10-02,subscription_revenue,436.39,techco_llc
2023-10-02,subscription_revenue,122.91,techstart_e
2023-10-02,subscription_revenue,108.86,venture_d
2023-10-02,subscription_revenue,388.72,vercel_co
2023-10-09,cogs,-3303.98,
2023-10-09,contractor_expense,-800.21,
2023-10-09,marketing_expense,-7171.46,
2023-10-09,office_rent,-5200,
2023-10-09,salary_expense,-38811.25,
2023-10-09,software_expense,-3270.28,
2023-10-09,subscription_revenue,1255.31,acme_corp
2023-10-09,subscription_revenue,337.21,amplitude_inc
2023-10-09,subscription_revenue,390.86,bigcorp_inc
2023-10-09,subscription_revenue,118.03,build_o
2023-10-09,subscription_revenue,151.23,builders_g
2023-10-09,subscription_revenue,144.29,company_c
2023-10-09,subscription_revenue,348.14,contentsquare
2023-10-09,subscription_revenue,357.71,datadog_startup
2023-10-09,subscription_revenue,157.77,doers_j
2023-10-09,subscription_revenue,121.92,founders_f
2023-10-09,subscription_revenue,109.0,grow_m
2023-10-09,subscription_revenue,340.32,heap_analytics
2023-10-09,subscription_revenue,320.69,hotjar_llc
2023-10-09,subscription_revenue,322.52,hubspot_startup
2023-10-09,subscription_revenue,111.8,innovate_k
2023-10-09,subscription_revenue,105.92,iterate_q
2023-10-09,subscription_revenue,313.58,linear_co
2023-10-09,subscription_revenue,144.21,makers_h
2023-10-09,subscription_revenue,1383.91,microsoft_co
2023-10-09,subscription_revenue,304.36,mixpanel_startup
2023-10-09,subscription_revenue,326.54,modal_labs
2023-10-09,subscription_revenue,292.48,mouseflow_co
2023-10-09,subscription_revenue,330.97,notion_inc
2023-10-09,subscription_revenue,912.93,oracle_startup
2023-10-09,subscription_revenue,321.79,pendo_io
2023-10-09,subscription_revenue,133.3,pivot_p
2023-10-09,subscription_revenue,347.41,planetscale_inc
2023-10-09,subscription_revenue,385.24,posthog_llc
2023-10-09,subscription_revenue,115.51,release_t
2023-10-09,subscription_revenue,314.1,replicate_ai
2023-10-09,subscription_revenue,131.04,scale_l
2023-10-09,subscription_revenue,383.43,segment_co
2023-10-09,subscription_revenue,352.58,supabase_llc
2023-10-09,subscription_revenue,431.65,techco_llc
2023-10-09,subscription_revenue,124.97,techstart_e
2023-10-09,subscription_revenue,109.6,venture_d
2023-10-09,subscription_revenue,391.44,vercel_co
2023-10-16,cogs,-3417.44,
2023-10-16,marketing_expense,-7014.96,
2023-10-16,office_rent,-5200,
2023-10-16,salary_expense,-38354.58,
2023-10-16,software_expense,-3214.42,
2023-10-16,subscription_revenue,1264.8,acme_corp
2023-10-16,subscription_revenue,336.73,amplitude_inc
2023-10-16,subscription_revenue,385.37,bigcorp_inc
2023-10-16,subscription_revenue,118.9,build_o
2023-10-16,subscription_revenue,148.99,builders_g
2023-10-16,subscription_revenue,297.01,clerk_dev
2023-10-16,subscription_revenue,147.29,company_c
2023-10-16,subscription_revenue,347.14,contentsquare
2023-10-16,subscription_revenue,357.78,datadog_startup
2023-10-16,subscription_revenue,157.25,doers_j
2023-10-16,subscription_revenue,119.91,founders_f
2023-10-16,subscription_revenue,107.5,grow_m
2023-10-16,subscription_revenue,333.82,heap_analytics
2023-10-16,subscription_revenue,324.27,hotjar_llc
2023-10-16,subscription_revenue,322.03,hubspot_startup
2023-10-16,subscription_revenue,112.35,innovate_k
2023-10-16,subscription_revenue,105.12,iterate_q
2023-10-16,subscription_revenue,311.59,linear_co
2023-10-16,subscription_revenue,149.82,makers_h
2023-10-16,subscription_revenue,1367.26,microsoft_co
2023-10-16,subscription_revenue,300.71,mixpanel_startup
2023-10-16,subscription_revenue,335.51,modal_labs
2023-10-16,subscription_revenue,295.2,mouseflow_co
2023-10-16,subscription_revenue,325.48,notion_inc
2023-10-16,subscription_revenue,909.14,oracle_startup
2023-10-16,subscription_revenue,331.25,pendo_io
2023-10-16,subscription_revenue,133.9,pivot_p
2023-10-16,subscription_revenue,339.75,planetscale_inc
2023-10-16,subscription_revenue,379.15,posthog_llc
2023-10-16,subscription_revenue,115.21,release_t
2023-10-16,subscription_revenue,317.78,replicate_ai
2023-10-16,subscription_revenue,131.08,scale_l
2023-10-16,subscription_revenue,371.25,segment_co
2023-10-16,subscription_revenue,359.74,supabase_llc
2023-10-16,subscription_revenue,440.49,techco_llc
2023-10-16,subscription_revenue,123.93,techstart_e
2023-10-16,subscription_revenue,145.1,test_u
2023-10-16,subscription_revenue,109.5,venture_d
2023-10-16,subscription_revenue,383.99,vercel_co
2023-10-16,travel_expense,-778.0,
2023-10-23,cogs,-3305.53,
2023-10-23,marketing_expense,-7408.64,
2023-10-23,office_rent,-5200,
2023-10-23,salary_expense,-37859.63,
2023-10-23,software_expense,-3262.12,
2023-10-23,subscription_revenue,1247.55,acme_corp
2023-10-23,subscription_revenue,343.55,amplitude_inc
2023-10-23,subscription_revenue,391.2,bigcorp_inc
2023-10-23,subscription_revenue,121.04,build_o
2023-10-23,subscription_revenue,148.63,builders_g
2023-10-23,subscription_revenue,301.92,clerk_dev
2023-10-23,subscription_revenue,145.72,company_c
2023-10-23,subscription_revenue,350.87,contentsquare
2023-10-23,subscription_revenue,356.25,datadog_startup
2023-10-23,subscription_revenue,137.76,demo_v
2023-10-23,subscription_revenue,156.98,doers_j
2023-10-23,subscription_revenue,119.79,founders_f
2023-10-23,subscription_revenue,108.04,grow_m
2023-10-23,subscription_revenue,337.36,heap_analytics
2023-10-23,subscription_revenue,324.43,hotjar_llc
2023-10-23,subscription_revenue,315.61,hubspot_startup
2023-10-23,subscription_revenue,112.94,innovate_k
2023-10-23,subscription_revenue,104.8,iterate_q
2023-10-23,subscription_revenue,312.33,linear_co
2023-10-23,subscription_revenue,149.62,makers_h
2023-10-23,subscription_revenue,1366.88,microsoft_co
2023-10-23,subscription_revenue,299.64,mixpanel_startup
2023-10-23,subscription_revenue,325.69,modal_labs
2023-10-23,subscription_revenue,294.56,mouseflow_co
2023-10-23,subscription_revenue,330.51,notion_inc
2023-10-23,subscription_revenue,906.74,oracle_startup
2023-10-23,subscription_revenue,324.25,pendo_io
2023-10-23,subscription_revenue,134.45,pivot_p
2023-10-23,subscription_revenue,352.39,planetscale_inc
2023-10-23,subscription_revenue,383.76,posthog_llc
2023-10-23,subscription_revenue,116.25,release_t
2023-10-23,subscription_revenue,310.89,replicate_ai
2023-10-23,subscription_revenue,129.12,scale_l
2023-10-23,subscription_revenue,383.05,segment_co
2023-10-23,subscription_revenue,353.12,supabase_llc
2023-10-23,subscription_revenue,439.76,techco_llc
2023-10-23,subscription_revenue,121.3,techstart_e
2023-10-23,subscription_revenue,145.98,test_u
2023-10-23,subscription_revenue,109.02,venture_d
2023-10-23,subscription_revenue,393.44,vercel_co
2023-10-23,travel_expense,-465.84,
2023-10-30,cogs,-3566.66,
2023-10-30,marketing_expense,-7263.19,
2023-10-30,office_rent,-5200,
2023-10-30,salary_expense,-39156.71,
2023-10-30,software_expense,-3343.12,
2023-10-30,subscription_revenue,1230.83,acme_corp
2023-10-30,subscription_revenue,343.84,amplitude_inc
2023-10-30,subscription_revenue,397.92,bigcorp_inc
2023-10-30,subscription_revenue,117.53,build_o
2023-10-30,subscription_revenue,148.89,builders_g
2023-10-30,subscription_revenue,301.21,clerk_dev
2023-10-30,subscription_revenue,146.89,company_c
2023-10-30,subscription_revenue,351.94,contentsquare
2023-10-30,subscription_revenue,357.65,datadog_startup
2023-10-30,subscription_revenue,137.94,demo_v
2023-10-30,subscription_revenue,160.75,doers_j
2023-10-30,subscription_revenue,122.05,founders_f
2023-10-30,subscription_revenue,105.64,grow_m
2023-10-30,subscription_revenue,334.68,heap_analytics
2023-10-30,subscription_revenue,322.68,hotjar_llc
2023-10-30,subscription_revenue,324.54,hubspot_startup
2023-10-30,subscription_revenue,111.49,innovate_k
2023-10-30,subscription_revenue,106.2,iterate_q
2023-10-30,subscription_revenue,321.92,linear_co
2023-10-30,subscription_revenue,144.67,makers_h
2023-10-30,subscription_revenue,1397.58,microsoft_co
2023-10-30,subscription_revenue,298.39,mixpanel_startup
2023-10-30,subscription_revenue,333.04,modal_labs
2023-10-30,subscription_revenue,295.2,mouseflow_co
2023-10-30,subscription_revenue,328.77,notion_inc
2023-10-30,subscription_revenue,921.22,oracle_startup
2023-10-30,subscription_revenue,324.69,pendo_io
2023-10-30,subscription_revenue,137.82,pivot_p
2023-10-30,subscription_revenue,340.19,planetscale_inc
2023-10-30,subscription_revenue,386.54,posthog_llc
2023-10-30,subscription_revenue,119.39,release_t
2023-10-30,subscription_revenue,316.09,replicate_ai
2023-10-30,subscription_revenue,321.37,resend_io
2023-10-30,subscription_revenue,133.89,scale_l
2023-10-30,subscription_revenue,374.34,segment_co
2023-10-30,subscription_revenue,362.49,supabase_llc
2023-10-30,subscription_revenue,438.84,techco_llc
2023-10-30,subscription_revenue,123.78,techstart_e
2023-10-30,subscription_revenue,145.99,test_u
2023-10-30,subscription_revenue,118.51,trial_w
2023-10-30,subscription_revenue,106.22,venture_d
2023-10-30,subscription_revenue,386.45,vercel_co
2023-10-30,travel_expense,-790.44,
2023-11-06,cogs,-3684.94,
2023-11-06,marketing_expense,-7286.17,
2023-11-06,office_rent,-5200,
2023-11-06,salary_expense,-37944.57,
2023-11-06,software_expense,-3232.97,
2023-11-06,subscription_revenue,1248.01,acme_corp
2023-11-06,subscription_revenue,340.78,amplitude_inc
2023-11-06,subscription_revenue,399.89,bigcorp_inc
2023-11-06,subscription_revenue,119.82,build_o
2023-11-06,subscription_revenue,152.64,builders_g
2023-11-06,subscription_revenue,296.39,clerk_dev
2023-11-06,subscription_revenue,144.65,company_c
2023-11-06,subscription_revenue,349.29,contentsquare
2023-11-06,subscription_revenue,356.94,datadog_startup
2023-11-06,subscription_revenue,138.42,demo_v
2023-11-06,subscription_revenue,161.59,doers_j
2023-11-06,subscription_revenue,121.75,founders_f
2023-11-06,subscription_revenue,105.64,grow_m
2023-11-06,subscription_revenue,336.51,heap_analytics
2023-11-06,subscription_revenue,317.4,hotjar_llc
2023-11-06,subscription_revenue,325.86,hubspot_startup
2023-11-06,subscription_revenue,113.41,innovate_k
2023-11-06,subscription_revenue,106.53,iterate_q
2023-11-06,subscription_revenue,316.4,linear_co
2023-11-06,subscription_revenue,149.92,makers_h
2023-11-06,subscription_revenue,1401.07,microsoft_co
2023-11-06,subscription_revenue,295.98,mixpanel_startup
2023-11-06,subscription_revenue,330.9,modal_labs
2023-11-06,subscription_revenue,299.67,mouseflow_co
2023-11-06,subscription_revenue,324.78,notion_inc
2023-11-06,subscription_revenue,910.08,oracle_startup
2023-11-06,subscription_revenue,333.61,pendo_io
2023-11-06,subscription_revenue,135.53,pivot_p
2023-11-06,subscription_revenue,346.88,planetscale_inc
2023-11-06,subscription_revenue,389.37,posthog_llc
2023-11-06,subscription_revenue,142.3,prod_z
2023-11-06,subscription_revenue,116.61,release_t
2023-11-06,subscription_revenue,314.04,replicate_ai
2023-11-06,subscription_revenue,317.92,resend_io
